Catalina,FLYSYNTHESIS,CTLN,Fixed-wing,Light,F,I,1P,S,
Cavalier(SA-102.5),K&S,SA02,Fixed-wing,Light,F,I,1P,S,
Cavalier(SA-103),K&S,SA03,Fixed-wing,Light,F,I,1P,S,
Cavalier(SA-104),K&S,SA04,Fixed-wing,Light,F,I,1P,S,
Cavalon,,CLON,Gyrocopter,Light,F,I,1P,S,
Cayuse,HUGHES,H500,Helicopter,Light,F,I,1T,S,
CB-1Biplane,HATZ,CB1,Fixed-wing,Light,F,I,1P,S,
CB-26Invader,DOUGLAS,B26,Fixed-wing,Medium,E,III,2P,S+,
CC-109Cosmopolitan,CANADAIR,CVLT,Fixed-wing,Medium,D,III,2T,L,
CC-11CarbonCub,CUBCRAFTERS,PA11,Fixed-wing,Light,F,I,1P,S,
CC-11SportCub,CUBCRAFTERS,PA11,Fixed-wing,Light,F,I,1P,S,
CC-115Buffalo,DEHAVILLANDCANADA,DHC5,Fixed-wing,Medium,D,III,2T,L,
CC-130Hercules,LOCKHEED,C130,Fixed-wing,Medium,D,III,4T,L,
CC-130JHercules,LOCKHEEDMARTIN,C30J,Fixed-wing,Medium,D,III,4T,L,
CC-138TwinOtter,DEHAVILLANDCANADA,DHC6,Fixed-wing,Light,F,II,2T,S,
CC-142Dash8,DEHAVILLANDCANADA,DH8A,Fixed-wing,Medium,E,III,2T,S+,
CC-144Challenger600,CANADAIR,CL60,Fixed-wing,Medium,E,III,2J,L,
CC-144BChallenger601,CANADAIR,CL60,Fixed-wing,Medium,E,III,2J,L,
CC-150Polaris,AIRBUS,A310,Fixed-wing,Heavy,C,III,2J,H,
CC-177Globemaster3,BOEING,C17,Fixed-wing,Heavy,C,III,4J,H,
CC-18TopCub,CUBCRAFTERS,PA18,Fixed-wing,Light,F,I,1P,S,
CD-2Seastar,CLAUDIUSDORNIER,CD2,Fixed-wing,Light,F,II,2T,S,
CE-144AChallenger600,CANADAIR,CL60,Fixed-wing,Medium,E,III,2J,L,
CE-43Guepard,CERVA,CE43,Fixed-wing,Light,F,I,1P,S,
CEA-309Mehari,CEA,C309,Fixed-wing,Light,F,I,1P,S,
Celebrity,,CLBR,Fixed-wing,Light,F,I,1P,S,
Celerity,MIRAGE,CELR,Fixed-wing,Light,F,I,1P,S,
Centaur,LONGREN,L13,Fixed-wing,Light,F,I,1P,S,
Centaurus,OAKLAND,L37,Fixed-wing,Medium,F,III,2P,S+,
Centennial,FOUND,CENT,Fixed-wing,Light,F,I,1P,S,
Centurion,CESSNA,C210,Fixed-wing,Light,F,I,1P,S,
Century600,COLEMILL,C320,Fixed-wing,Light,F,II,2P,S,
CenturyJetstream3,VOLPAR,JS3,Fixed-wing,Light,F,III,2T,S+,
CF-104Starfighter,CANADAIR,F104*,Fixed-wing,Medium,F,III,1J,S+,
CF-116,CANADAIR,F5*,Fixed-wing,Medium,F,III,2J,S+,
CF-18Hornet,MCDONNELLDOUGLAS,F18H*,Fixed-wing,Medium,E,III,2J,L,
CF-188Hornet,MCDONNELLDOUGLAS,F18H*,Fixed-wing,Medium,E,III,2J,L,
CF-5,CANADAIR,F5*,Fixed-wing,Medium,F,III,2J,S+,
CH-100Mono-Z,ZENAIR,CH10,Fixed-wing,Light,F,I,1P,S,
CH-100Mono-Z??nith,ZENAIR,CH10,Fixed-wing,Light,F,I,1P,S,
CH-101,KAWASAKI,EH10,Helicopter,Medium,F,I,3T,S+,
CH-113Labrador,BOEINGVERTOL,H46,Helicopter,Medium,F,I,2T,S+,
CH-118,BELL,UH1,Helicopter,Light,F,I,1T,S,
CH-12,CICAR??,CH12,Helicopter,Light,F,I,1P,S,
CH-124SeaKing,,S61,Helicopter,Medium,F,I,2T,S+,
CH-136,BELL,B06,Helicopter,Light,F,I,1,,S
CH-139,BELL,B06,Helicopter,Light,F,I,1,,S
CH-14Aguilucho,CICAR??,CH14,Helicopter,Light,F,I,1,,S
CH-146Griffon,BELL,B412,Helicopter,Light,F,I,2T,S,
CH-148Cyclone,SIKORSKY,S92,Helicopter,Medium,F,I,2T,S+,
CH-149Cormorant,EHI,EH10,Helicopter,Medium,F,I,3T,S+,
CH-150Acro-Z,ZENAIR,CH15,Fixed-wing,Light,F,I,1P,S,
CH-150Acro-Z??nith,ZENAIR,CH15,Fixed-wing,Light,F,I,1P,S,
CH-180SuperAcro-Z,ZENAIR,CH18,Fixed-wing,Light,F,I,1P,S,
CH-180SuperAcro-Z??nith,ZENAIR,CH18,Fixed-wing,Light,F,I,1P,S,
CH-19,SIKORSKY,S55P,Helicopter,Light,F,I,1P,S,
CH-200Z??nith,,CH20,Fixed-wing,Light,F,I,1P,S,
CH-2000Alarus,AMD,CH2T,Fixed-wing,Light,F,I,1P,S,
CH-2000Sama,JORDANAEROSPACE,CH2T,Fixed-wing,Light,F,I,1P,S,
CH-2000Z??nith,,CH2T,Fixed-wing,Light,F,I,1P,S,
CH-21Workhorse,VERTOL,H21,Helicopter,Light,F,I,1P,S+,
CH-250Z??nith,ZENAIR,CH25,Fixed-wing,Light,F,I,1P,S,
CH-3,SIKORSKY,S61R,Helicopter,Medium,F,I,2T,S+,
CH-300Tri-Z,ZENAIR,CH30,Fixed-wing,Light,F,I,1P,S,
CH-300Tri-Z??nith,ZENAIR,CH30,Fixed-wing,Light,F,I,1P,S,
CH-33Puma,AEROSPATIALE,PUMA,Helicopter,Light,F,I,2T,S+,
CH-34Chocktaw,SIKORSKY,S58P,Helicopter,Light,F,I,1P,S+,
CH-46SeaKnight,BOEINGVERTOL,H46,Helicopter,Medium,F,I,2T,S+,
CH-47Chinook,,H47,Helicopter,Medium,E,I,2T,L,
CH-50MiniZ??nith,ZENAIR,CH50,Fixed-wing,Light,F,I,1P,S,
CH-50Mini-Z,ZENAIR,CH50,Fixed-wing,Light,F,I,1P,S,
CH-53ASeaStallion,SIKORSKY,H53,Helicopter,Medium,E,I,2T,L,
CH-53AYasur,SIKORSKY,H53,Helicopter,Medium,E,I,2T,L,
CH-53C,SIKORSKY,H53,Helicopter,Medium,E,I,2T,L,
CH-53DSeaStallion,SIKORSKY,H53,Helicopter,Medium,E,I,2T,L,
CH-53ESuperStallion,SIKORSKY,H53S,Helicopter,Medium,E,I,3T,L,
CH-53G,,H53,Helicopter,Medium,E,I,2T,L,
CH-54Tarhe,SIKORSKY,S64,Helicopter,Medium,E,I,2T,L,
CH-55Esquilo,HELIBRAS,AS55,Helicopter,Light,F,I,2T,S,
CH-600Zodiac,ZENAIR,CH60,Fixed-wing,Light,F,I,1P,S,
CH-601SuperZodiac,,CH60,Fixed-wing,Light,F,I,1P,S,
CH-601Zodiac,DERAZONA,CH60,Fixed-wing,Light,F,I,1P,S,
CH-620Gemini,,CH62,Fixed-wing,Light,F,II,2P,S,
CH-640Zodiac,,CH64,Fixed-wing,Light,F,I,1P,S,
CH-650Zodiac,AMD,CH65,Fixed-wing,Light,F,I,1P,S,
CH-7Kompress,HELI-SPORT,CH7,Helicopter,Light,F,I,1P,S,
CH-701Stol,ZENAIR,CH70,Fixed-wing,Light,F,I,1P,S,
CH-750Stol,AMD,CH75,Fixed-wing,Light,F,I,1P,S,
CH-8ChristaviaMk4,ELMWOOD,CHR4,Fixed-wing,Light,F,I,1P,S,
CH-8000Hawk1,JORDANAEROSPACE,CH80,Fixed-wing,Light,F,I,1P,S,
CH-8000Shark,JORDANAEROSPACE,CH80,Fixed-wing,Light,F,I,1P,S,
CH-801Stol,ZENAIR,CH80,Fixed-wing,Light,F,I,1P,S,
Challenger,CHAMPION,CH7B,Fixed-wing,Light,F,I,1P,S,
Challenger(C-2),KREIDER-REISNER,KR31,Fixed-wing,Light,F,I,1P,S,
Challenger(C-4),KREIDER-REISNER,KR34,Fixed-wing,Light,F,I,1P,S,
Challenger(C-6),KREIDER-REISNER,KR21,Fixed-wing,Light,F,I,1P,S,
Challenger300,BOMBARDIER,CL30,Fixed-wing,Medium,F,III,2J,S+,
Challenger350,BOMBARDIER,CL35,Fixed-wing,Medium,F,III,2J,S+,
Challenger600,CANADAIR,CL60,Fixed-wing,Medium,E,III,2J,L,
Challenger601,CANADAIR,CL60,Fixed-wing,Medium,E,III,2J,L,
Challenger604,CANADAIR,CL60,Fixed-wing,Medium,E,III,2J,L,
Challenger605,CANADAIR,CL60,Fixed-wing,Medium,E,III,2J,L,
Challenger650,BOMBARDIER,CL60,Fixed-wing,Medium,E,III,2J,L,
Challenger800,CANADAIR,CRJ2,Fixed-wing,Medium,E,III,2J,L,
Challenger850,CANADAIR,CRJ2,Fixed-wing,Medium,E,III,2J,L,
Challenger870,CANADAIR,CRJ7,Fixed-wing,Medium,E,III,2J,L,
Challenger890,CANADAIR,CRJ9,Fixed-wing,Medium,E,III,2J,L,
Champ,,CH7A,Fixed-wing,Light,F,I,1P,S,
Champion,AERONCA,CH7A,Fixed-wing,Light,F,I,1P,S,
Chancellor,CESSNA,C414,Fixed-wing,Light,F,II,2P,S,
Chandra,RTAF,RTA4,Fixed-wing,Light,F,I,1P,S,
Chang-Gong91,KOREANAIR,CHGO,Fixed-wing,Light,F,I,1P,S,
Chanute,CADCOR,CHAN,Fixed-wing,Light,F,I,1P,S,
Chaparral,MOONEY,M20P,Fixed-wing,Light,F,I,1P,S,
Charger,MARQUART,MA5,Fixed-wing,Light,F,I,1P,S,
Charlie,PARTENAVIA,OSCR,Fixed-wing,Light,F,I,1P,S,
Che-15,CHERNOV,CE15,$Fixed-wing,Light,F,I,1P,S,
Che-22Corvette,,CE22,Fixed-wing,Light,F,II,2P,S,
Che-22Pelican,HYDROPLANE,CE22,Fixed-wing,Light,F,II,2P,S,
Che-23,CHERNOV,CE23,Fixed-wing,Light,F,I,1P,S,
Che-25,,CE25,Fixed-wing,Light,F,II,2P,S,
Che-27,CHERNOV,CE27,Fixed-wing,Light,F,II,2P,S,
Cheetah,,AA5,Fixed-wing,Light,F,I,1P,S,
Cheetah,RAINBOW,CTAH,Fixed-wing,Light,F,I,1P,S,
Cheetah,HINDUSTAN,LAMA,Helicopter,Light,F,I,1T,S,
Cheetah,ATLAS,MIRA*,Fixed-wing,Medium,F,III,1J,S+,
Cheetal,HINDUSTAN,LAMA,Helicopter,Light,F,I,1T,S,
Chegoong-Ho,KOREANAIR,F5*,Fixed-wing,Medium,F,III,2J,S+,
ChernayaAkula,KAMOV,KA50,Helicopter,Medium,F,I,2T,S+,
Cherokee(PA-28-140/180),AICSA,P28A,Fixed-wing,Light,F,I,1P,S,
Cherokee(PA-28-235),,P28B,Fixed-wing,Light,F,I,1P,S,
Cherokee140-4,PIPER,P28A,Fixed-wing,Light,F,I,1P,S,
CherokeeArcher,CHINCUL,P28A,Fixed-wing,Light,F,I,1P,S,
CherokeeArcher2,CHINCU,P28A,Fixed-wing,Light,F,I,1P,S,
CherokeeArrow,,P28R,Fixed-wing,Light,F,I,1P,S,
CherokeeArrow2,CHINCUL,P28R,Fixed-wing,Light,F,I,1P,S,
CherokeeArrow3,,P28R,Fixed-wing,Light,F,I,1P,S,
CherokeeChallenger,,P28A,Fixed-wing,Light,F,I,1P,S,
CherokeeCharger,CHINCUL,P28B,Fixed-wing,Light,F,I,1P,S,
CherokeeChief,PIPER,P28A,Fixed-wing,Light,F,I,1P,S,
CherokeeCruiser,CHINCUL,P28A,Fixed-wing,Light,F,I,1P,S,
CherokeeFliteLiner,PIPER,P28A,Fixed-wing,Light,F,I,1P,S,
CherokeeLance,,P32R,Fixed-wing,Light,F,I,1P,S,
CherokeePathfinder,CHINCUL,P28B,Fixed-wing,Light,F,I,1P,S,
CherokeeSix,CHINCUL,PA32,Fixed-wing,Light,F,I,1P,S,
CherokeeWarrior,PIPER,P28A,Fixed-wing,Light,F,I,1P,S,
CherokeeWarrior2,,P28A,Fixed-wing,Light,F,I,1P,S,
Cherry,BRANDLI,BX2,Fixed-wing,Light,F,I,1P,S,
Chetak,HINDUSTAN,ALO3,Helicopter,Light,F,I,1T,S,
Chetan,HINDUSTAN,ALO3,Helicopter,Light,F,I,1T,S,
Chevalier,CENTREEST,DR30,Fixed-wing,Light,F,I,1P,S,
Chevalier(DR-360),ROBIN,DR30,Fixed-wing,Light,F,I,1P,S,
Chevalier(DR-400),ROBIN,DR40,Fixed-wing,Light,F,I,1P,S,
Cheyenne,PIPER,PAY2,Fixed-wing,Light,F,II,2T,S,
Cheyenne1,,PAY1,Fixed-wing,Light,F,II,2T,S,
Cheyenne2,CHINCUL,PAY2,Fixed-wing,Light,F,II,2T,S,
Cheyenne2XL,,PAY2,Fixed-wing,Light,F,II,2T,S,
Cheyenne3,,PAY3,Fixed-wing,Light,F,II,2T,S,
Cheyenne400,PIPER,PAY4,Fixed-wing,Light,F,II,2T,S,
Chickasaw,SIKORSKY,S55P,Helicopter,Light,F,I,1P,S,
Chico,PODESVA,CHIC,Fixed-wing,Light,F,I,1P,S,
Chief,AERONCA,AR11,Fixed-wing,Light,F,I,1P,S,
Chief,PAWNEE,CHIF,Helicopter,Light,F,I,1P,S,
Chieftain,CHINCUL,PA31,Fixed-wing,Light,F,II,2P,S,
Ching-Kuo,AIDC,CKUO*,Fixed-wing,Medium,F,III,2J,S+,
Chinook,ASAP,CHIN,Fixed-wing,Light,F,I,1P,S,
Chinook,BOEINGVERTOL,H47,Helicopter,Medium,E,I,2T,L,
Chipmunk,DEHAVILLANDCANADA,DHC1,Fixed-wing,Light,F,I,1P,S,
Chiricahua,PILATUS,PC6T,Fixed-wing,Light,F,I,1T,S,
CHK-91Chang-Gong91,KOREANAIR,CHGO,Fixed-wing,Light,F,I,1P,S,
Chocktaw,SIKORSKY,S58P,Helicopter,Light,F,I,1P,S+,
Chofit,RAYTHEON,BE36,Fixed-wing,Light,F,I,1P,S,
Choucas,,CHCS,Fixed-wing,Light,F,I,1P,S,
ChristaviaMk1,ELMWOOD,CHR1,Fixed-wing,Light,F,I,1P,S,
ChristaviaMk4,ELMWOOD,CHR4,Fixed-wing,Light,F,I,1P,S,
Chrysalis,STEMME,S10S,Fixed-wing,Light,F,I,1P,S,
Chung-Cheng,AIDC,F5*,Fixed-wing,Medium,F,III,2J,S+,
Chung-Tsing,AIDC,CH1,Fixed-wing,Light,F,I,1T,S,
Chuspi,INDAERPERU,AVID,Fixed-wing,Light,F,I,1P,S,
Cicada,HYDROPLANE,CICA,Fixed-wing,Light,F,II,2P,S,
Cirrus,CIRRUS,VK3P,Fixed-wing,Light,F,I,1P,S,
Citabria(7ECA),,CH7A,Fixed-wing,Light,F,I,1P,S,
Citabria(7GCBC/7KCAB),,CH7B,Fixed-wing,Light,F,I,1P,S,
CitabriaAdventure,AMERICANCHAMPION,CH7B,Fixed-wing,Light,F,I,1P,S,
CitabriaAurora,AMERICANCHAMPION,CH7A,Fixed-wing,Light,F,I,1P,S,
CitabriaExplorer,AMERICANCHAMPION,CH7B,Fixed-wing,Light,F,I,1P,S,
CitabriaUltimateAdventure,AMERICANCHAMPION,CH7B,Fixed-wing,Light,F,I,1P,S,
Citabriette,NOSTALGAIR,N3,Fixed-wing,Light,F,I,1P,S,
Citation,CESSNA,C500,Fixed-wing,Light,F,III,2J,S,
Citation1,CESSNA,C500,Fixed-wing,Light,F,III,2J,S,
Citation10,CESSNA,C750,Fixed-wing,Medium,F,III,2J,S+,
Citation1SP,CESSNA,C501,Fixed-wing,Light,F,III,2J,S,
Citation2,CESSNA,C550,Fixed-wing,Light,F,III,2J,S+,
Citation2SP,CESSNA,C551,Fixed-wing,Light,F,III,2J,S+,
Citation3,CESSNA,C650,Fixed-wing,Medium,F,III,2J,S+,
Citation5,CESSNA,C560,Fixed-wing,Medium,F,III,2J,S+,
Citation6,CESSNA,C650,Fixed-wing,Medium,F,III,2J,S+,
Citation7,CESSNA,C650,Fixed-wing,Medium,F,III,2J,S+,
CitationBravo,CESSNA,C55B,Fixed-wing,Light,F,III,2J,S+,
CitationCJ1,CESSNA,C525,Fixed-wing,Light,F,III,2J,S,
CitationCJ2,CESSNA,C25A,Fixed-wing,Light,F,III,2J,S,
CitationCJ3,CESSNA,C25B,Fixed-wing,Light,F,III,2J,S+,
CitationCJ4,CESSNA,C25C,Fixed-wing,Medium,F,III,2J,S+,
CitationEncore,CESSNA,C560,Fixed-wing,Medium,F,III,2J,S+,
CitationExcel,CESSNA,C56X,Fixed-wing,Medium,F,III,2J,S+,
CitationMustang,CESSNA,C510,Fixed-wing,Light,F,III,2J,S,
CitationS2,CESSNA,C550,Fixed-wing,Light,F,III,2J,S+,
CitationSovereign,CESSNA,C680,Fixed-wing,Medium,F,III,2J,S+,
CitationUltra,CESSNA,C560,Fixed-wing,Medium,F,III,2J,S+,
CitationXLS,CESSNA,C56X,Fixed-wing,Medium,F,III,2J,S+,
CitationJet(525),CESSNA,C525,Fixed-wing,Light,F,III,2J,S,
CitationJet(526),CESSNA,C526,Fixed-wing,Light,F,III,2J,S,
CJ-1Starlet,CORBY,CJ1,Fixed-wing,Light,F,I,1P,S,
CJ-3CrackerJack,PLUMB,CRAC,Fixed-wing,Light,F,I,1P,S,
CJ-5,NANCHANG,YK18,Fixed-wing,Light,F,I,1P,S,
CJ-6,HONGDU,CJ6,Fixed-wing,Light,F,I,1P,S,
CJ-6,NANCHANG,CJ6,Fixed-wing,Light,F,I,1P,S,
CJC,WACO,WACC,Fixed-wing,Light,F,I,1P,S,
CL-1Catalina,CANADAIR,CAT,Fixed-wing,Medium,F,III,2P,S+,
CL-13Sabre,CANADAIR,F86*,Fixed-wing,Medium,E,III,1J,S+,
CL-201Starfighter,CANADAIR,F104*,Fixed-wing,Medium,F,III,1J,S+,
CL-215,CANADAIR,CL2P,Fixed-wing,Medium,D,III,2,P,L
CL-215T,CANADAIR,CL2T,Fixed-wing,Medium,D,III,2T,L,
CL-219,CANADAIR,F5*,Fixed-wing,Medium,F,III,2J,S+,
CL-226,CANADAIR,F5*,Fixed-wing,Medium,F,III,2J,S+,
CL-30SilverStar,CANADAIR,T33*,Fixed-wing,Medium,F,III,1J,S+,
CL-41Tutor,CANADAIR,CL41*,Fixed-wing,Light,F,III,1J,S,
CL-415,CANADAIR,CL2T,Fixed-wing,Medium,D,III,2T,L,
CL-415SuperScooper,CANADAIR,CL2T,Fixed-wing,Medium,D,III,2T,L,
CL-44FortyFour,CANADAIR,CL44,Fixed-wing,Medium,D,III,4T,L,
CL-44-OGuppy,,CL4G,Fixed-wing,Medium,D,III,4T,L,
CL-600Challenger600,CANADAIR,CL60,Fixed-wing,Medium,E,III,2J,L,
CL-600Challenger601,CANADAIR,CL60,Fixed-wing,Medium,E,III,2J,L,
CL-600Challenger604,CANADAIR,CL60,Fixed-wing,Medium,E,III,2J,L,
CL-600Challenger605,CANADAIR,CL60,Fixed-wing,Medium,E,III,2J,L,
CL-600Challenger650,BOMBARDIER,CL60,Fixed-wing,Medium,E,III,2J,L,
CL-600Challenger800,CANADAIR,CRJ2,Fixed-wing,Medium,E,III,2J,L,
CL-600Challenger850,CANADAIR,CRJ2,Fixed-wing,Medium,E,III,2J,L,
CL-600Challenger870,CANADAIR,CRJ7,Fixed-wing,Medium,E,III,2J,L,
CL-600Challenger890,CANADAIR,CRJ9,Fixed-wing,Medium,E,III,2J,L,
CL-600CorporateJetliner,CANADAIR,CRJ2,Fixed-wing,Medium,E,III,2J,L,
CL-600RegionalJetCRJ-100,CANADAIR,CRJ1,Fixed-wing,Medium,E,III,2J,L,
CL-600RegionalJetCRJ-200,CANADAIR,CRJ2,Fixed-wing,Medium,E,III,2J,L,
CL-600RegionalJetCRJ-440,CANADAIR,CRJ2,Fixed-wing,Medium,E,III,2J,L,
CL-600RegionalJetCRJ-700,CANADAIR,CRJ7,Fixed-wing,Medium,E,III,2J,L,
CL-600RegionalJetCRJ-701,CANADAIR,CRJ7,Fixed-wing,Medium,E,III,2J,L,
CL-600RegionalJetCRJ-705,CANADAIR,CRJ9,Fixed-wing,Medium,E,III,2J,L,
CL-600RegionalJetCRJ-900,CANADAIR,CRJ9,Fixed-wing,Medium,E,III,2J,L,
CL-600RegionalJetRJ-100,CANADAIR,CRJ1,Fixed-wing,Medium,E,III,2J,L,
CL-600RegionalJetRJ-200,CANADAIR,CRJ2,Fixed-wing,Medium,E,III,2J,L,
CL-600SpecialEdition,CANADAIR,CRJ2,Fixed-wing,Medium,E,III,2J,L,
CL-66,CANADAIR,CVLT,Fixed-wing,Medium,D,III,2T,L,
CL-8RSAClub,CARRIOU,CL8,Fixed-wing,Light,F,I,1P,S,
CL-90Starfighter,CANADAIR,F104*,Fixed-wing,Medium,F,III,1J,S+,
Classic,TAYLORCRAFT(1),TF22,Fixed-wing,Light,F,I,1P,S,
Clipper,BOEING,B737,Fixed-wing,Medium,D,III,2J,L,
Clipper,PIPER,PA16,Fixed-wing,Light,F,I,1P,S,
Clipper,ROBINSON,R44,Helicopter,Light,F,I,1P,S,
CloudDancer2,ROTORTEC,CLD2,Gyrocopter,Light,F,I,1P,S,
Cloudster,REARWIN,CLDS,Fixed-wing,Light,F,I,1P,S,
ClubStar,DIAMOND,DA40,Fixed-wing,Light,F,I,1P,S,
CM-170RMagister,POTEZ,FOUG*,Fixed-wing,Light,F,III,2J,S,
CM-170RTzukit,IAI,FOUG*,Fixed-wing,Light,F,III,2J,S,
CM-175Z??phyr,,FOUG*,Fixed-wing,Light,F,III,2J,S,
Cmel??k,,Z37P,Fixed-wing,Light,F,I,1P,S,
CN-235,DIRGANTARA,CN35,Fixed-wing,Medium,F,III,2T,S+,
CN-235Persuader,,CN35,Fixed-wing,Medium,F,III,2T,S+,
Co-50Valkyrie,COBALT,CO50,Fixed-wing,Light,F,I,1P,S,
Coati,POTTIER,PT21,Fixed-wing,Light,F,I,1P,S,
Cobra,DEBORDE-ROLLAND,COBR,Fixed-wing,Light,F,I,1P,S,
Cobra,EVEKTOR,VUT1,Fixed-wing,Light,F,I,1P,S,
Cochise,BEECH,BE55,Fixed-wing,Light,F,II,2P,S,
COH-58,BELL,B06,Helicopter,Light,F,I,1T,S,
Colibri,,EC20,Helicopter,Light,F,I,1T,S,
Colibri,NEWHORIZONS,NHCO,Fixed-wing,Light,F,I,1P,S,
Collegiate,PORTERFIELD,CP65,Fixed-wing,Light,F,I,1P,S,
Colt,PIPER,PA22,Fixed-wing,Light,F,I,1P,S,
Columbia300,LANCAIR,COL3,Fixed-wing,Light,F,I,1P,S,
Columbia350,,COL3,Fixed-wing,Light,F,I,1P,S,
Columbia400,,COL4,Fixed-wing,Light,F,I,1P,S,
Comanche,PIPER,PA24,Fixed-wing,Light,F,I,1P,S,
Comanchero500,SCHAFER,PAT4,Fixed-wing,Light,F,II,2T,S,
Comanchero620,SCHAFER,PAY2,Fixed-wing,Light,F,II,2T,S,
CombatCaravan,CESSNA,C208,Fixed-wing,Light,F,I,1T,S,
CombatExplorer,MCDONNELLDOUGLAS,EXPL,Helicopter,Light,F,I,2T,S,
CombatScout,BELL,B06,Helicopter,Light,F,I,1T,S,
Comet,B&FTECHNIK,FK12,Fixed-wing,Light,F,I,1P,S,
Comet,MAULE,M7,Fixed-wing,Light,F,I,1P,S,
Comet,,SCOM,Fixed-wing,Light,F,I,1P,S,
CometReplica,DEHAVILLAND,DH88,Fixed-wing,Light,F,II,2P,S,
Commander100,NORTHAMERICAN,VO10,Fixed-wing,Light,F,I,1P,S,
Commander112,ROCKWELL,AC11,Fixed-wing,Light,F,I,1P,S,
Commander114,,AC11,Fixed-wing,Light,F,I,1P,S,
Commander115,COMMANDER,AC11,Fixed-wing,Light,F,I,1P,S,
Commander147,AIRCOMMAND,CMD1,Gyrocopter,Light,F,I,1P,S,
Commander200,NORTHAMERICAN,M200,Fixed-wing,Light,F,I,1P,S,
Commander500,,AC50,Fixed-wing,Light,F,II,2P,S,
Commander520,AERO(1),AC52,Fixed-wing,Light,F,II,2P,S,
Commander560,,AC56,Fixed-wing,Light,F,II,2P,S,
Commander680Super,AERO(1),AC68,Fixed-wing,Light,F,II,2P,S,
Commander680E,AERO(1),AC68,Fixed-wing,Light,F,II,2P,S,
Commander680F,,AC68,Fixed-wing,Light,F,II,2P,S,
Commander680FP,AEROCOMMANDER,AC68,Fixed-wing,Light,F,II,2P,S,
Commander685,ROCKWELL,AC6L,Fixed-wing,Light,F,II,2P,S,
Commander700,ROCKWELL,RC70,Fixed-wing,Light,F,II,2P,S,
Commander710,ROCKWELL,RC70,Fixed-wing,Light,F,II,2P,S,
Commander720AltiCruiser,AERO(1),AC72,Fixed-wing,Light,F,II,2P,S,
CommanderEliteTandem,AIRCOMMAND,CMDT,Gyrocopter,Light,F,I,1P,S,
Commando,CURTISS,C46,Fixed-wing,Medium,D,III,2P,L,
Commando,WESTLAND,S61,Helicopter,Medium,F,I,2T,S+,
Commercial,LAIRD,LCB,Fixed-wing,Light,F,I,1P,S,
CommodoreJet,IAI,JCOM,Fixed-wing,Medium,F,III,2J,S+,
Commuter,BEECH,BE20,Fixed-wing,Light,F,III,2T,S+,
Commuter,,C150,Fixed-wing,Light,F,I,1P,S,
Commuter,,COMU,Helicopter,Light,F,I,1P,S,
CompAir10,AEROCOMP,CA1P,Fixed-wing,Light,F,I,1P,S,
CompAir10T,AEROCOMP,CA1T,Fixed-wing,Light,F,I,1T,S,
CompAir10XLT,COMPAIR,CA1T,Fixed-wing,Light,F,I,1T,S,
CompAir12,COMPAIR,CA12,Fixed-wing,Light,F,I,1T,S,
CompAir3,,CA3,Fixed-wing,Light,F,I,1P,S,
CompAir4,,CA4,Fixed-wing,Light,F,I,1P,S,
CompAir6,,CA6,Fixed-wing,Light,F,I,1P,S,
CompAir7P,,CA7P,Fixed-wing,Light,F,I,1P,S,
CompAir7SL,AEROCOMP,CA7P,Fixed-wing,Light,F,I,1P,S,
CompAir7SLX,,CA7T,Fixed-wing,Light,F,I,1T,S,
CompAir7T,,CA7T,Fixed-wing,Light,F,I,1T,S,
CompAir8,,CA8,Fixed-wing,Light,F,I,1T,S,
CompAir9,COMPAIR,CA9,Fixed-wing,Light,F,I,1T,S,
CompAirJet,,CAJ,Fixed-wing,Light,F,III,1J,S,
CompMonster,,CA4,Fixed-wing,Light,F,I,1P,S,
Compostela,AERO-DIFUSION,D11,Fixed-wing,Light,F,I,1P,S,
Condor,GENERALAVIA,CNDR,Fixed-wing,Light,F,II,2T,S,
Condor,,D6CR,Fixed-wing,Light,F,I,1P,S,
Condor,SCHWEIZER,SA37,Fixed-wing,Light,F,I,1P,S,
Condor,,Z26,Fixed-wing,Light,F,I,1P,S,
Conestoga,AERMACCHI,LA60,Fixed-wing,Light,F,I,1P,S,
Conquest,CESSNA,C441,Fixed-wing,Light,F,II,2T,S,
Conquest,INPAER,INCQ,Fixed-wing,Light,F,I,1P,S,
Conquest1,CESSNA,C425,Fixed-wing,Light,F,II,2T,S,
Conquest2,CESSNA,C441,Fixed-wing,Light,F,II,2T,S,
Constellation,LOCKHEED,CONI,Fixed-wing,Medium,D,III,4P,L,
Convairliner,CONVAIR,CVLP,Fixed-wing,Medium,D,III,2P,L,
Coot,,COOT,Fixed-wing,Light,F,I,1P,S,
Corisco,,P28R,Fixed-wing,Light,F,I,1P,S,
Corisco2,,P28T,Fixed-wing,Light,F,I,1P,S,
Corisco2Turbo,,P28U,Fixed-wing,Light,F,I,1P,S,
Cormorant,EHI,EH10,Helicopter,Medium,F,I,3T,S+,
Cornell,,FA62,Fixed-wing,Light,F,I,1P,S,
Corone,CORVUS,CORO,Fixed-wing,Light,F,I,1P,S,
CorporateJetliner,CANADAIR,CRJ2,Fixed-wing,Medium,E,III,2J,L,
Corriedale,SIVEL,CORR,Fixed-wing,Light,F,I,1P,S,
Corsair,CESSNA,C425,Fixed-wing,Light,F,II,2T,S,
Corsair,GOODYEAR,CORS,Fixed-wing,Medium,F,I,1P,S+,
